year,quarter_number,region,churn
2015,4,СОСЕНСКОЕ,0.0
2015,4,СОСЕНСКОЕ П,0.0
2015,4,СОСНОГОРСКИЙ,0.0
2015,4,СТАВРОПОЛЬСКИЙ КРАЙ,0.03792415169660679
2015,4,СТЕРЛИБАШЕВСКИЙ Р-Н,0.0
2015,4,СТЕРЛИТАМАКСКИЙ,0.0
2015,4,СЫКТЫВДИНСКИЙ Р-Н,0.0
2015,4,ТАМБОВСКАЯ ОБЛ,0.02527075812274368
2015,4,ТАТАРСТАН РЕСП,0.01639344262295082
2015,4,ТАТЫШЛИНСКИЙ,0.0
2015,4,ТАХТАМУКАЙСКИЙ,0.0
2015,4,ТВЕРСКАЯ ОБЛ,0.007518796992481203
2015,4,ТОМСКАЯ ОБЛ,0.012552301255230125
2015,4,ТУАПСИНСКИЙ,0.0
2015,4,ТУЙМАЗИНСКИЙ,0.0
2015,4,ТУЙМАЗИНСКИЙ Р-Н,0.0
2015,4,ТУЛЬСКАЯ ОБЛ,0.0
2015,4,ТЫМОВСКИЙ РАЙОН,0.0
2015,4,ТЮМЕНСКАЯ ОБЛ,0.010033444816053512
2015,4,УДМУРТСКАЯ РЕСП,0.02465331278890601
2015,4,УЗБЕКИСТАН,0.0
2015,4,УКРАИНА,0.0
2015,4,УЛЬЯНОВСКАЯ ОБЛ,0.02040816326530612
2015,4,УСТЬ-ОРДЫНСКИЙ БУРЯТСКИЙ АО,0.5
2015,4,УФИМСКИЙ,0.0
2015,4,УЧАЛИНСКИЙ,0.0
2015,4,ХАБАРОВСКИЙ КРАЙ,0.004032258064516129
2015,4,ХАКАСИЯ РЕСП,0.0
2015,4,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2015,4,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.013823529411764707
2015,4,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ АО,0.0
2015,4,ХАНТЫ-МАНСИЙСКИЙ АО,0.004166666666666667
2015,4,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,0.004797806716929404
2015,4,ЦЕНТРАЛЬНЫЙ ОКРУГ,0.0
2015,4,ЧЕКМАГУШЕВСКИЙ,0.0
2015,4,ЧЕЛЯБИНСКАЯ ОБЛ,0.018158236057068743
2015,4,ЧЕЧЕНСКАЯ РЕСП,0.02127659574468085
2015,4,ЧУВАШСКАЯ РЕСП,1.0
2015,4,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.018691588785046728
2015,4,ЧУКОТСКИЙ АО,0.0
2015,4,ШАРАНСКИЙ,0.0
2015,4,ШАРЫПОВСКИЙ,0.0
2015,4,ШЕЛКОВСКОЙ,0.0
2015,4,ШУМИХИНСКИЙ,0.0
2015,4,ЯМАЛО-НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2015,4,ЯМАЛО-НЕНЕЦКИЙ АО,0.010652463382157125
2015,4,ЯНАУЛЬСКИЙ,0.0
2015,4,ЯРОСЛАВСКАЯ ОБЛ,0.009230769230769232
2016,1,2 МКР,0.0
2016,1,АДЫГЕЯ РЕСП,0.0
2016,1,АЛТАЙ РЕСП,0.0
2016,1,АЛТАЙСКИЙ КРАЙ,0.037037037037037035
2016,1,АМУРСКАЯ ОБЛ,0.0
2016,1,АРХАНГЕЛЬСКАЯ ОБЛ,0.0
2016,1,АРХАНГЕЛЬСКИЙ,0.0
2016,1,АСТРАХАНСКАЯ ОБЛ,0.0
2016,1,АУРГАЗИНСКИЙ,0.0
2016,1,БАКАЛИНСКИЙ,0.0
2016,1,БАШКОРТОСТАН РЕСП,0.008635578583765112
2016,1,БЕЛАРУСЬ,0.0
2016,1,БЕЛАРУСЬ РЕСП,0.0
2016,1,БЕЛГОРОДСКАЯ ОБЛ,0.027450980392156862
2016,1,БЕЛЕБЕЕВСКИЙ,0.0
2016,1,БЕЛОРЕЦКИЙ Р-Н,0.0
2016,1,БИРСКИЙ,0.0
2016,1,БЛАГОВЕЩЕНСКИЙ,0.0
2016,1,БРЯНСКАЯ ОБЛ,0.0
2016,1,БУРАЕВСКИЙ,0.0
2016,1,БУРЯТИЯ РЕСП,0.020833333333333332
2016,1,ВЛАДИМИРСКАЯ ОБЛ,0.1
2016,1,ВОЛГОГРАДСКАЯ ОБЛ,0.037037037037037035
2016,1,ВОЛОГОДСКАЯ ОБЛ,0.02396259497369959
2016,1,ВОРОНЕЖСКАЯ ОБЛ,0.060240963855421686
2016,1,ГАФУРИЙСКИЙ,0.0
2016,1,ГОМЕЛЬСКАЯ ОБЛ,0.0
2016,1,ДАВЛЕКАНОВСКИЙ,0.0
2016,1,ДАГЕСТАН РЕСП,0.0
2016,1,ДОНЕЦКАЯ НАРОДНАЯ РЕСП,0.0
2016,1,ЕРМЕКЕЕВСКИЙ,0.0
2016,1,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2016,1,ЗИАНЧУРИНСКИЙ,0.0
2016,1,ИВАНО-ФРАНКОВСКАЯ,0.0
2016,1,ИВАНО-ФРАНКОВСКАЯ ОБЛ,0.0
2016,1,ИВАНОВСКАЯ ОБЛ,0.0
2016,1,ИГЛИНСКИЙ,0.0
2016,1,ИЛИШЕВСКИЙ Р-Н,0.0
2016,1,ИРКУТСКАЯ ОБЛ,0.007434944237918215
2016,1,ИШИМБАЙСКИЙ,0.0
2016,1,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2016,1,КАЗАХСТАН,0.0
2016,1,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2016,1,КАЛИНИНСКИЙ,0.0
2016,1,КАЛМЫКИЯ РЕСП,0.0
2016,1,КАЛТАСИНСКИЙ,0.0
2016,1,КАЛУЖСКАЯ ОБЛ,0.0
2016,1,КАМЧАТСКИЙ КРАЙ,0.0
2016,1,КАНАДА,0.0
2016,1,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.037037037037037035
2016,1,КАРЕЛИЯ РЕСП,0.033962264150943396
2016,1,КАРМАСКАЛИНСКИЙ,0.0
2016,1,КЕМЕРОВСКАЯ ОБЛ,0.0
2016,1,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2016,1,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС ОБЛ,0.0
2016,1,КИРОВСКАЯ ОБЛ,0.0
2016,1,КОМИ РЕСП,0.017699115044247787
2016,1,КОСТРОМСКАЯ ОБЛ,0.0
2016,1,КРАСНОГВАРДЕЙСКИЙ,0.0
2016,1,КРАСНОДАРСКИЙ КРАЙ,0.015479876160990712
2016,1,КРАСНОКАМСКИЙ,0.0
2016,1,КРАСНОСЕЛЬСКИЙ,0.0
2016,1,КРАСНОЯРСКИЙ КРАЙ,0.02448210922787194
2016,1,КРЫМ РЕСП,0.0
2016,1,КУГАРЧИНСКИЙ,0.0
2016,1,КУРГАНСКАЯ ОБЛ,0.03333333333333333
2016,1,КУРСКАЯ ОБЛ,0.046511627906976744
2016,1,ЛЕНИНГРАДСКАЯ ОБЛ,0.0213903743315508
2016,1,ЛИПЕЦКАЯ ОБЛ,0.043135710064999014
2016,1,ЛУГАНСКАЯ,0.0
2016,1,МАРИЙ ЭЛ РЕСП,0.0
2016,1,МЕЛЕУЗОВСКИЙ,0.0
2016,1,МЕЛЕУЗОВСКИЙ Р-Н,0.0
2016,1,МИЯКИНСКИЙ,0.0
2016,1,МОГИЛЁВСКАЯ ОБЛАСТЬ,0.0
2016,1,МОГИЛЕВСКАЯ ОБЛАСТЬ,0.0
2016,1,МОРДОВИЯ РЕСП,0.0
2016,1,МОСКВА Г,0.0048
2016,1,МОСКОВСКАЯ ОБЛ,0.01282051282051282
2016,1,МОСКОВСКИЙ П,0.0
2016,1,МУРМАНСКАЯ ОБЛ,0.0
2016,1,НАДВОРНЯНСКИЙ,0.0
2016,1,НЕНЕЦКИЙ АО,0.0
2016,1,НЕФТЕГОРСКИЙ,0.0
2016,1,НИЖЕГОРОДСКАЯ ОБЛ,0.031746031746031744
2016,1,НОВГОРОДСКАЯ ОБЛ,0.10344827586206896
2016,1,НОВОСИБИРСКАЯ ОБЛ,0.0
2016,1,ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ,0.0
2016,1,ОМСКАЯ ОБЛ,0.0
2016,1,ОРЕНБУРГСКАЯ ОБЛ,0.03590664272890485
2016,1,ОРЛОВСКАЯ ОБЛ,0.007575757575757576
2016,1,ОХИНСКИЙ,0.0
2016,1,ПЕНЗЕНСКАЯ ОБЛ,0.020833333333333332
2016,1,ПЕРМСКАЯ ОБЛ,0.0
2016,1,ПЕРМСКИЙ КРАЙ,0.022099447513812154
2016,1,ПЕЧАТНИКИ,1.0
2016,1,ПРИМОРСКИЙ КРАЙ,0.021739130434782608
2016,1,ПРИМОРСКИЙ Р-Н,0.0
2016,1,ПСКОВСКАЯ ОБЛ,0.0
2016,1,РЕЧИЦКИЙ,0.0
2016,1,РОСТОВСКАЯ ОБЛ,0.015151515151515152
2016,1,РУЗСКИЙ ГОРОДСКОЙ ОКРУГ,0.0
2016,1,РЯЗАНСКАЯ ОБЛ,0.015873015873015872
2016,1,САЛАВАТСКИЙ,0.0
2016,1,САМАРСКАЯ ОБЛ,0.020317145688800792
2016,1,САНКТ-ПЕТЕРБУРГ Г,0.018018018018018018
2016,1,САРАТОВСКАЯ ОБЛ,0.03272727272727273
2016,1,САХА /ЯКУТИЯ/ РЕСП,0.0
2016,1,САХАЛИНСКАЯ ОБЛ,0.017391304347826087
2016,1,СВЕРДЛОВСКАЯ ОБЛ,0.0013850415512465374
2016,1,СВЕТЛОГОРСКИЙ,0.0
2016,1,СЕВАСТОПОЛЬ Г,0.0
2016,1,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2016,1,СЕЛЕНГИНСКИЙ,0.0
2016,1,СЕРГИЕВСКИЙ,0.0
2016,1,СЛАВЯНСКИЙ,0.0
2016,1,СМОЛЕНСКАЯ ОБЛ,0.0
2016,1,СОСЕНСКОЕ П,0.0
2016,1,СОСНОГОРСКИЙ,0.0
2016,1,СТАВРОПОЛЬСКИЙ КРАЙ,0.016778523489932886
2016,1,СТЕРЛИБАШЕВСКИЙ Р-Н,0.0
2016,1,СТЕРЛИТАМАКСКИЙ,0.0
2016,1,ТАМБОВСКАЯ ОБЛ,0.0
2016,1,ТАТАРСТАН РЕСП,0.018018018018018018
2016,1,ТАТЫШЛИНСКИЙ,0.0
2016,1,ТВЕРСКАЯ ОБЛ,0.0
2016,1,ТОМСКАЯ ОБЛ,0.0
2016,1,ТУЙМАЗИНСКИЙ,0.0
2016,1,ТУЛЬСКАЯ ОБЛ,0.045454545454545456
2016,1,ТЫМОВСКИЙ РАЙОН,0.0
2016,1,ТЮМЕНСКАЯ ОБЛ,0.005449591280653951
2016,1,УДМУРТСКАЯ РЕСП,0.03282122905027933
2016,1,УКРАИНА,0.0
2016,1,УЛЬЯНОВСКАЯ ОБЛ,0.0
2016,1,УФИМСКИЙ,0.0
2016,1,УЧАЛИНСКИЙ,0.0
2016,1,ХАБАРОВСКИЙ КРАЙ,0.008902077151335312
2016,1,ХАКАСИЯ РЕСП,0.05
2016,1,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2016,1,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.02156448202959831
2016,1,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ АО,0.0
2016,1,ХАНТЫ-МАНСИЙСКИЙ АО,0.010683760683760684
2016,1,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,0.0007987220447284345
2016,1,ЦЕНТРАЛЬНЫЙ ОКРУГ,0.0
2016,1,ЧЕКМАГУШЕВСКИЙ,0.0
2016,1,ЧЕЛЯБИНСКАЯ ОБЛ,0.0
2016,1,ЧЕЧЕНСКАЯ РЕСП,0.0
2016,1,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2016,1,ШАРАНСКИЙ,0.0
2016,1,ШАРЫПОВСКИЙ,0.0
2016,1,ЯМАЛО-НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2016,1,ЯМАЛО-НЕНЕЦКИЙ АО,0.016181229773462782
2016,1,ЯРОСЛАВСКАЯ ОБЛ,0.02127659574468085
2016,2,-,0.0
2016,2,2 МКР,0.0
2016,2,АДЫГЕЯ РЕСП,0.0
2016,2,АЛТАЙ РЕСП,0.0
2016,2,АЛТАЙСКИЙ КРАЙ,0.04395604395604396
2016,2,АЛЬШЕЕВСКИЙ,0.0
2016,2,АМУРСКАЯ ОБЛ,0.0
2016,2,АРХАНГЕЛЬСКАЯ ОБЛ,0.016129032258064516
2016,2,АРХАНГЕЛЬСКИЙ,0.0
2016,2,АСТРАХАНСКАЯ ОБЛ,0.0
2016,2,АУРГАЗИНСКИЙ,0.0
2016,2,БАКАЛИНСКИЙ,0.0
2016,2,БАШКОРТОСТАН РЕСП,0.010309278350515464
2016,2,БЕЛАРУСЬ,0.0
2016,2,БЕЛАРУСЬ РЕСП,0.0
2016,2,БЕЛАРУСЬ РЕСП.,0.0
2016,2,БЕЛГОРОДСКАЯ ОБЛ,0.0321285140562249
2016,2,БЕЛЕБЕЕВСКИЙ,0.0
2016,2,БЕЛЕБЕЕВСКИЙ Р-Н,0.0
2016,2,БЕЛОРЕЦКИЙ Р-Н,0.0
2016,2,БИЖБУЛЯКСКИЙ Р-Н,0.0
2016,2,БИРСКИЙ,0.0
2016,2,БЛАГОВЕЩЕНСКИЙ,0.0
2016,2,БРЯНСКАЯ ОБЛ,0.0
2016,2,БУРАЕВСКИЙ,0.0
2016,2,БУРЯТИЯ РЕСП,0.04
2016,2,ВЛАДИМИРСКАЯ ОБЛ,0.0
2016,2,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2016,2,ВОЛОГОДСКАЯ ОБЛ,0.016609965979587752
2016,2,ВОРОНЕЖСКАЯ ОБЛ,0.07692307692307693
2016,2,ВЫБОРГСКИЙ,0.0
2016,2,ГАФУРИЙСКИЙ,0.0
2016,2,ГОМЕЛЬСКАЯ ОБЛ,0.0
2016,2,ДАВЛЕКАНОВСКИЙ,0.0
2016,2,ДАГЕСТАН РЕСП,0.0
2016,2,ДОНЕЦКАЯ НАРОДНАЯ РЕСП,0.0
2016,2,ДЮРТЮЛИНСКИЙ,0.0
2016,2,ДЮРТЮЛИНСКИЙ Р-Н,0.0
2016,2,ЕРМЕКЕЕВСКИЙ,0.0
2016,2,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2016,2,ЗИАНЧУРИНСКИЙ,0.0
2016,2,ЗИАНЧУРИНСКИЙ Р-Н,0.0
2016,2,ИВАНО-ФРАНКОВСКАЯ,0.0
2016,2,ИВАНО-ФРАНКОВСКАЯ ОБЛ,0.0
2016,2,ИВАНОВСКАЯ ОБЛ,0.0
2016,2,ИГЛИНСКИЙ,0.0
2016,2,ИЛИШЕВСКИЙ Р-Н,0.0
2016,2,ИРКУТСКАЯ ОБЛ,0.009992862241256246
2016,2,ИШИМБАЙИСКИЙ,0.0
2016,2,ИШИМБАЙСКИЙ,0.0
2016,2,ИШИМБАЙСКИЙ Р-Н,0.0
2016,2,КАБАНСКИЙ,0.0
2016,2,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2016,2,КАЗАХСТАН,0.0
2016,2,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2016,2,КАЛИНИНСКИЙ,0.0
2016,2,КАЛТАСИНСКИЙ,0.0
2016,2,КАЛУЖСКАЯ ОБЛ,0.027777777777777776
2016,2,КАМЧАТСКИЙ КРАЙ,0.0
2016,2,КАНАДА,0.0
2016,2,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.03333333333333333
2016,2,КАРЕЛИЯ РЕСП,0.016
2016,2,КАРМАСКАЛИНСКИЙ,0.0
2016,2,КЕМЕРОВСКАЯ ОБЛ,0.0
2016,2,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2016,2,КИРОВСКАЯ ОБЛ,0.0
2016,2,КОМИ РЕСП,0.029661016949152543
2016,2,КОСТРОМСКАЯ ОБЛ,0.0
2016,2,КРАСНОГВАРДЕЙСКИЙ,0.0
2016,2,КРАСНОДАРСКИЙ КРАЙ,0.0163265306122449
2016,2,КРАСНОКАМСКИЙ,0.0
2016,2,КРАСНОКАМСКИЙ Р-Н,0.0
2016,2,КРАСНОЯРСКИЙ КРАЙ,0.016423357664233577
2016,2,КРЫМ РЕСП,0.0
2016,2,КУГАРЧИНСКИЙ,0.0
2016,2,КУРГАНСКАЯ ОБЛ,0.022222222222222223
2016,2,КУРСКАЯ ОБЛ,0.025
2016,2,ЛЕНИНГРАДСКАЯ ОБЛ,0.023076923076923078
2016,2,ЛИПЕЦКАЯ ОБЛ,0.027504105090311988
2016,2,ЛУГАНСКАЯ,0.0
2016,2,МАЙКОВСКИЙ,0.0
2016,2,МАРИЙ ЭЛ РЕСП,0.0
2016,2,МЕЛЕУЗОВСКИЙ,0.0
2016,2,МИНСКАЯ ОБЛАСТЬ,0.0
2016,2,МИЯКИНСКИЙ,0.0
2016,2,МИЯКИНСКИЙ Р-Н,0.0
2016,2,МОГИЛЁВСКАЯ ОБЛАСТЬ,0.0
2016,2,МОРДОВИЯ РЕСП,0.0
2016,2,МОСКВА Г,0.0016863406408094434
2016,2,МОСКОВСКАЯ ОБЛ,0.0072992700729927005
2016,2,МУРМАНСКАЯ ОБЛ,0.0
2016,2,НАДВОРНЯНСКИЙ,0.0
2016,2,НЕНЕЦКИЙ АО,0.0
2016,2,НЕФТЕГОРСКИЙ,0.0
2016,2,НЕФТЕЮГАНСКИЙ Р-Н,0.0
2016,2,НИЖЕГОРОДСКАЯ ОБЛ,0.013245033112582781
2016,2,НОВГОРОДСКАЯ ОБЛ,0.09090909090909091
2016,2,НОВОСИБИРСКАЯ ОБЛ,0.0
2016,2,ОБЪЕДИНЕННЫЕ АРАБСКИЕ ЭМИРАТЫ,0.0
2016,2,ОКРУГ Г. МОСКВЫ,0.0
2016,2,ОКТЯБРЬСКИЙ,0.0
2016,2,ОМСКАЯ ОБЛ,0.07920792079207921
2016,2,ОРЕНБУРГСКАЯ ОБЛ,0.01358695652173913
2016,2,ОРЛОВСКАЯ ОБЛ,0.03816793893129771
2016,2,ОХИНСКИЙ,0.0
2016,2,ПЕНЗЕНСКАЯ ОБЛ,0.0
2016,2,ПЕРМСКАЯ ОБЛ,0.0
2016,2,ПЕРМСКИЙ КРАЙ,0.03825136612021858
2016,2,ПОСЕЛЕНИЕ ВНУКОВСКОЕ,0.0
2016,2,ПРИМОРСКИЙ КРАЙ,0.0
2016,2,ПРИМОРСКИЙ Р-Н,0.0
2016,2,ПСКОВСКАЯ ОБЛ,0.0
2016,2,РОСТОВСКАЯ ОБЛ,0.0
2016,2,РЯЗАНСКАЯ ОБЛ,0.018292682926829267
2016,2,САЛАВАТСКИЙ,0.0
2016,2,САМАРСКАЯ ОБЛ,0.01422963689892051
2016,2,САНКТ-ПЕТЕРБУРГ,0.0
2016,2,САНКТ-ПЕТЕРБУРГ Г,0.02040816326530612
2016,2,САРАТОВСКАЯ ОБЛ,0.024778761061946902
2016,2,САХА /ЯКУТИЯ/ РЕСП,0.0
2016,2,САХАЛИНСКАЯ ОБЛ,0.010810810810810811
2016,2,СВЕРДЛОВСКАЯ ОБЛ,0.0029411764705882353
2016,2,СВЕТЛОГОРСКИЙ,0.0
2016,2,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,0.0
2016,2,СЕЛЕНГИНСКИЙ,0.0
2016,2,СЕРГИЕВСКИЙ,0.0
2016,2,СЛАВЯНСКИЙ,0.0
2016,2,СМОЛЕНСКАЯ ОБЛ,0.020618556701030927
2016,2,СОСЕНСКОЕ,0.0
2016,2,СОСЕНСКОЕ П,0.0
2016,2,СТАВРОПОЛЬСКИЙ КРАЙ,0.01020408163265306
2016,2,СТЕРЛИБАШЕВСКИЙ Р-Н,0.0
2016,2,СТЕРЛИТАМАКСКИЙ,0.0
2016,2,СЫКТЫВДИНСКИЙ Р-Н,0.0
2016,2,ТАМБОВСКАЯ ОБЛ,0.05084745762711865
2016,2,ТАТАРСТАН РЕСП,0.017699115044247787
2016,2,ТАХТАМУКАЙСКИЙ,0.0
2016,2,ТВЕРСКАЯ ОБЛ,0.0
2016,2,ТОМСКАЯ ОБЛ,0.01020408163265306
2016,2,ТУЙМАЗИНСКИЙ,0.0
2016,2,ТУЙМАЗИНСКИЙ Р-Н,0.0
2016,2,ТУЛЬСКАЯ ОБЛ,0.0
2016,2,ТЫМОВСКИЙ РАЙОН,0.0
2016,2,ТЮМЕНСКАЯ ОБЛ,0.002717391304347826
2016,2,УДМУРТСКАЯ РЕСП,0.026170798898071626
2016,2,УКРАИНА,0.0
2016,2,"УКРАИНА, ИВАНО-ФРАНКОВСКАЯ ОБЛ.",0.0
2016,2,УЛЬЯНОВСКАЯ ОБЛ,0.0
2016,2,УФИМСКИЙ,0.0
2016,2,УФИМСКИЙ Р-Н,0.0
2016,2,УЧАЛИНСКИЙ,0.0
2016,2,ХАБАРОВСКИЙ КРАЙ,0.008797653958944282
2016,2,ХАКАСИЯ РЕСП,0.0
2016,2,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2016,2,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА АО,0.013301088270858524
2016,2,ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ АО,0.0
2016,2,ХАНТЫ-МАНСИЙСКИЙ АО,0.0020876826722338203
2016,2,ХАНТЫ-МАНСИЙСКИЙ-ЮГРА АО,0.0
2016,2,ЦЕНТРАЛЬНЫЙ ОКРУГ,0.0
2016,2,ЧЕКМАГУШЕВСКИЙ,0.0
2016,2,ЧЕЛЯБИНСКАЯ ОБЛ,0.014285714285714285
2016,2,ЧЕЧЕНСКАЯ РЕСП,0.0
2016,2,ЧИШМИНСКИЙ,0.0
2016,2,ЧУВАШСКАЯ РЕСП,0.0
2016,2,ЧУВАШСКАЯ РЕСПУБЛИКА - ЧУВАШИЯ,0.0
2016,2,ЧУКОТСКИЙ АО,0.0
2016,2,ШАРАНСКИЙ,0.0
2016,2,ШАРЫПОВСКИЙ,0.0
2016,2,ЯМАЛО-НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ,0.0
2016,2,ЯМАЛО-НЕНЕЦКИЙ АО,0.0109375
2016,2,ЯНАУЛЬСКИЙ,0.0
2016,2,ЯРОСЛАВСКАЯ ОБЛ,0.0
2016,3,-,0.0
2016,3,2 МКР,0.0
2016,3,АБЗЕЛИЛОВСКИЙ,0.0
2016,3,АДЫГЕЯ РЕСП,0.0
2016,3,АЛТАЙ РЕСП,0.0
2016,3,АЛТАЙСКИЙ КРАЙ,0.033707865168539325
2016,3,АЛЬШЕЕВСКИЙ,0.0
2016,3,АЛЬШЕЕВСКИЙ Р-Н,0.0
2016,3,АМУРСКАЯ ОБЛ,0.0
2016,3,АРХАНГЕЛЬСКАЯ ОБЛ,0.016129032258064516
2016,3,АРХАНГЕЛЬСКИЙ,0.0
2016,3,АСТРАХАНСКАЯ ОБЛ,0.0
2016,3,АУРГАЗИНСКИЙ,0.0
2016,3,БАКАЛИНСКИЙ,0.0
2016,3,БАШКОРТОСТАН РЕСП,0.014285714285714285
2016,3,БЕЛАРУСЬ,0.0
2016,3,БЕЛАРУСЬ РЕСП,0.0
2016,3,БЕЛАРУСЬ РЕСП.,0.0
2016,3,БЕЛГОРОДСКАЯ ОБЛ,0.033962264150943396
2016,3,БЕЛЕБЕЕВСКИЙ,0.0
2016,3,БЕЛЕБЕЕВСКИЙ Р-Н,0.0
2016,3,БЕЛОРЕЦКИЙ,0.0
2016,3,БЕЛОРЕЦКИЙ Р-Н,0.0
2016,3,БИРСКИЙ,0.0
2016,3,БЛАГОВЕЩЕНСКИЙ,0.0
2016,3,БРЯНСКАЯ ОБЛ,0.0
2016,3,БУРЯТИЯ РЕСП,0.045454545454545456
2016,3,ВЛАДИМИРСКАЯ ОБЛ,0.0
2016,3,ВОЛГОГРАДСКАЯ ОБЛ,0.0
2016,3,ВОЛОГОДСКАЯ ОБЛ,0.013532909575558746
2016,3,ВОРОНЕЖСКАЯ ОБЛ,0.0641025641025641
2016,3,ВЫБОРГСКИЙ,0.0
2016,3,ГАФУРИЙСКИЙ,0.0
2016,3,ГОМЕЛЬСКАЯ ОБЛ,0.0
2016,3,ДАВЛЕКАНОВСКИЙ,0.0
2016,3,ДАГЕСТАН РЕСП,0.0
2016,3,ДОНЕЦКАЯ НАРОДНАЯ РЕСП,0.0
2016,3,ДЮРТЮЛИНСКИЙ,0.0
2016,3,ДЮРТЮЛИНСКИЙ Р-Н,0.0
2016,3,ЕРМЕКЕЕВСКИЙ,0.0
2016,3,ЗАБАЙКАЛЬСКИЙ КРАЙ,0.0
2016,3,ЗИАНЧУРИНСКИЙ,0.0
2016,3,ЗИАНЧУРИНСКИЙ Р-Н,0.0
2016,3,ИВАНО-ФРАНКОВСКАЯ,0.0
2016,3,ИВАНО-ФРАНКОВСКАЯ ОБЛ,0.0
2016,3,ИВАНОВСКАЯ ОБЛ,0.0
2016,3,ИГЛИНСКИЙ,0.0
2016,3,ИЛИШЕВСКИЙ Р-Н,0.0
2016,3,ИРКУТСКАЯ ОБЛ,0.0052044609665427505
2016,3,ИШИМБАЙИСКИЙ,0.0
2016,3,ИШИМБАЙСКИЙ,0.0
2016,3,ИШИМБАЙСКИЙ Р-Н,0.0
2016,3,КАБАНСКИЙ,0.0
2016,3,КАБАРДИНО-БАЛКАРСКАЯ РЕСП,0.0
2016,3,КАЗАХСТАН,0.0
2016,3,КАЛИНИНГРАДСКАЯ ОБЛ,0.0
2016,3,КАЛИНИНСКИЙ,0.0
2016,3,КАЛТАСИНСКИЙ,0.0
2016,3,КАЛУЖСКАЯ ОБЛ,0.16129032258064516
2016,3,КАМЧАТСКИЙ КРАЙ,0.0
2016,3,КАНАДА,0.0
2016,3,КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСП,0.03333333333333333
2016,3,КАРЕЛИЯ РЕСП,0.012
2016,3,КАРМАСКАЛИНСКИЙ,0.0
2016,3,КЕМЕРОВСКАЯ ОБЛ,0.0
2016,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС,0.0
2016,3,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС ОБЛ,0.0
2016,3,КИРОВСКАЯ ОБЛ,0.0
2016,3,КИРОВСКИЙ,0.0
2016,3,КОМИ РЕСП,0.012396694214876033
2016,3,КОСТРОМСКАЯ ОБЛ,0.0
2016,3,КРАСНОГВАРДЕЙСКИЙ,0.0
2016,3,КРАСНОДАРСКИЙ КРАЙ,0.015306122448979591
2016,3,КРАСНОКАМСКИЙ,0.0
2016,3,КРАСНОКАМСКИЙ Р-Н,0.0
2016,3,КРАСНОСЕЛЬСКИЙ,0.0
2016,3,КРАСНОЯРСКИЙ КРАЙ,0.015570934256055362
2016,3,КРЫМ РЕСП,0.0
2016,3,КУГАРЧИНСКИЙ,0.0
2016,3,КУРГАНСКАЯ ОБЛ,0.0
2016,3,КУРСКАЯ ОБЛ,0.023255813953488372
2016,3,КУШНАРЕНКОВСКИЙ,0.0
2016,3,КУЮРГАЗИНСКИЙ,0.0
